id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
68,1080,627,416,46,33,656.53125,424.46875,0.9830150008201599,0.984375,0,0,894,578
69,2830,312,0,50,76,349.21875,27.09375,0.9829748272895813,0.9870221018791199,0,0,894,578
70,9378,493,0,400,67,796.21875,27.09375,0.9824848175048828,0.9662275314331055,0,0,894,578
71,924,597,451,39,38,600.65625,478.65625,0.9813540577888489,0.9817792177200317,0,0,894,578
72,1553,672,433,49,42,684.46875,460.59375,0.9794481992721558,0.9795918464660645,0,0,894,578
73,1247,239,180,40,48,265.40625,225.78125,0.9792345762252808,0.9801429510116577,0,0,894,578
74,910,704,516,39,32,712.40625,532.84375,0.9787823557853699,0.9901746511459351,0,0,894,578
75,1565,551,461,38,58,572.71875,478.65625,0.978731095790863,0.9803673028945923,0,0,894,578
76,16217,0,448,605,129,433.03125,532.84375,0.9779030084609985,0.9733828902244568,0,0,894,578
77,14594,759,322,134,146,796.21875,388.34375,0.9778555631637573,0.9893674850463867,0,0,894,578
78,2837,830,464,59,72,852.09375,514.78125,0.9776859283447266,0.9797627329826355,0,0,894,578
79,1029,324,203,34,40,349.21875,225.78125,0.977638304233551,0.9884169697761536,0,0,894,578
80,14529,220,312,239,185,405.09375,496.71875,0.9769763946533203,0.9859164357185364,0,0,894,578
81,1053,822,204,42,47,852.09375,225.78125,0.9754775166511536,0.9839470982551575,0,0,894,578
82,538,281,562,43,15,293.34375,568.96875,0.9753799438476562,0.9852398633956909,0,0,894,578
83,2236,359,0,43,59,377.15625,9.03125,0.974952220916748,0.9880053400993347,0,0,894,578
84,485,586,485,28,27,600.65625,496.71875,0.9745565056800842,0.9857142567634583,0,0,894,578
85,1249,542,370,41,38,572.71875,388.34375,0.9738128185272217,0.9818325638771057,0,0,894,578
86,1575,841,542,52,35,852.09375,550.90625,0.9724552631378174,0.9786028861999512,0,0,894,578
87,492,639,555,29,22,656.53125,568.96875,0.9700462222099304,0.9818913340568542,0,0,894,578
88,1940,395,0,38,72,405.09375,63.21875,0.9700281023979187,0.9760692715644836,0,0,894,578
89,4601,211,368,94,64,237.46875,388.34375,0.9690823554992676,0.9619901776313782,0,0,894,578
90,1046,661,502,46,34,684.46875,532.84375,0.9683031439781189,0.982889711856842,0,0,894,578
91,1014,430,0,40,42,433.03125,27.09375,0.9681379795074463,0.9824047088623047,0,0,894,578
